-2400	3600	1471.3	401.75	253	253	253	1
-2400	3600	1451.8	400.25	253	253	3	1
-2400	3600	1463.8	400.25	253	253	53	1
-2400	3600	1385.8	791.75	253	3	103	1
-2400	3600	1388.8	796.25	253	3	153	1
-2400	3600	1385.8	794.75	253	3	203	1
-2400	3600	1388.8	796.25	253	3	253	1
-2400	3600	1372.3	784.25	253	3	3	1
-2400	3600	1375.3	808.25	253	3	53	1
-2400	3600	1408.3	719.75	253	53	103	1
-2400	3600	1412.8	722.75	253	53	153	1
-2400	3600	1415.8	721.25	253	53	203	1
-2400	3600	1415.8	721.25	253	53	253	1
-2400	3600	1402.3	713.75	253	53	3	1
-2400	3600	1397.8	730.25	253	53	53	1
3000	3600	923.75	590.75	28	103	103	1
3000	3600	925.25	589.25	28	103	153	1
3000	3600	925.25	589.25	28	103	203	1
3000	3600	925.25	589.25	28	103	253	1
3000	3600	916.25	578.75	28	103	3	1
3000	3600	911.75	605.75	28	103	53	1
3000	3600	913.25	521.75	28	153	103	1
3000	3600	916.25	524.75	28	153	153	1
3000	3600	913.25	526.25	28	153	203	1
3000	3600	917.75	523.25	28	153	253	1
3000	3600	908.75	515.75	28	153	3	1
3000	3600	911.75	523.25	28	153	53	1
3000	3600	910.25	464.75	28	203	103	1
3000	3600	910.25	464.75	28	203	153	1
3000	3600	911.75	466.25	28	203	203	1
3000	3600	911.75	467.75	28	203	253	1
3000	3600	898.25	473.75	28	203	3	1
3000	3600	913.25	464.75	28	203	53	1
3000	3600	911.75	407.75	28	253	103	1
3000	3600	914.75	409.25	28	253	153	1
3000	3600	913.25	404.75	28	253	203	1
3000	3600	913.25	406.25	28	253	253	1
3000	3600	902.75	404.75	28	253	3	1
3000	3600	908.75	409.25	28	253	53	1
3000	3600	952.25	703.25	28	3	103	1
3000	3600	955.25	704.75	28	3	153	1
3000	3600	953.75	700.25	28	3	203	1
3000	3600	952.25	701.75	28	3	253	1
3000	3600	940.25	694.25	28	3	3	1
3000	3600	938.75	706.25	28	3	53	1
3000	3600	937.25	646.25	28	53	103	1
3000	3600	937.25	649.25	28	53	153	1
3000	3600	940.25	647.75	28	53	203	1
3000	3600	938.75	650.75	28	53	253	1
3000	3600	931.25	641.75	28	53	3	1
3000	3600	925.25	661.25	28	53	53	1
3000	3600	730.25	583.25	3	103	103	1
3000	3600	733.25	586.25	3	103	153	1
3000	3600	733.25	583.25	3	103	203	1
3000	3600	730.25	583.25	3	103	253	1
3000	3600	724.25	574.25	3	103	3	1
3000	3600	718.25	596.75	3	103	53	1
3000	3600	718.25	518.75	3	153	103	1
3000	3600	715.25	520.25	3	153	153	1
3000	3600	713.75	521.75	3	153	203	1
3000	3600	715.25	520.25	3	153	253	1
3000	3600	709.25	508.25	3	153	3	1
3000	3600	713.75	518.75	3	153	53	1
3000	3600	707.75	457.25	3	203	103	1
3000	3600	707.75	457.25	3	203	153	1
3000	3600	709.25	457.25	3	203	203	1
3000	3600	707.75	458.75	3	203	253	1
3000	3600	703.25	448.25	3	203	3	1
3000	3600	704.75	454.25	3	203	53	1
3000	3600	706.25	398.75	3	253	103	1
3000	3600	704.75	397.25	3	253	153	1
3000	3600	706.25	398.75	3	253	203	1
3000	3600	709.25	397.25	3	253	253	1
3000	3600	692.75	397.25	3	253	3	1
3000	3600	706.25	398.75	3	253	53	1
3000	3600	766.25	697.25	3	3	103	1
3000	3600	766.25	700.25	3	3	153	1
3000	3600	766.25	694.25	3	3	203	1
3000	3600	773.75	695.75	3	3	253	1
3000	3600	761.75	685.25	3	3	3	1
3000	3600	760.25	698.75	3	3	53	1
3000	3600	746.75	641.75	3	53	103	1
3000	3600	746.75	644.75	3	53	153	1
3000	3600	752.75	640.25	3	53	203	1
3000	3600	752.75	643.25	3	53	253	1
3000	3600	740.75	635.75	3	53	3	1
3000	3600	740.75	658.25	3	53	53	1
3000	3600	1117.3	601.25	53	103	103	1
3000	3600	1117.3	601.25	53	103	153	1
3000	3600	1118.8	601.25	53	103	203	1
3000	3600	1117.3	602.75	53	103	253	1
3000	3600	1108.3	596.75	53	103	3	1
3000	3600	1102.3	614.75	53	103	53	1
3000	3600	1112.8	539.75	53	153	103	1
3000	3600	1114.3	538.25	53	153	153	1
3000	3600	1111.3	541.25	53	153	203	1
3000	3600	1112.8	539.75	53	153	253	1
3000	3600	1103.8	530.75	53	153	3	1
3000	3600	1111.3	539.75	53	153	53	1
3000	3600	1106.8	479.75	53	203	103	1
3000	3600	1106.8	475.25	53	203	153	1
3000	3600	1109.8	479.75	53	203	203	1
3000	3600	1108.3	481.25	53	203	253	1
3000	3600	1093.3	490.25	53	203	3	1
